Date,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,Price
2010-01-25,32.450597517153604,22.691533311070273,37.08534654961006,32.450597517153604,32.450597517153604,-2.5670999017637017,-2.5670999017637017,-2.5670999017637017,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.0798171181468662,-0.0798171181468662,-0.0798171181468662,-0.8371270048708278,-0.8371270048708278,-0.8371270048708278,0.0,0.0,0.0,29.883497615389903
2010-01-26,32.47348392138025,22.84110239475827,37.45619418634654,32.47348392138025,32.47348392138025,-2.569820253931321,-2.569820253931321,-2.569820253931321,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.034800831453035815,-0.034800831453035815,-0.034800831453035815,-0.8848636437322768,-0.8848636437322768,-0.8848636437322768,0.0,0.0,0.0,29.903663667448928
2010-01-27,32.496370325606904,22.442740643103047,37.49611211152434,32.496370325606904,32.496370325606904,-2.6836697470576136,-2.6836697470576136,-2.6836697470576136,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.1097025589538338,-0.1097025589538338,-0.1097025589538338,-0.9238114093577718,-0.9238114093577718,-0.9238114093577718,0.0,0.0,0.0,29.81270057854929
2010-01-28,32.51925672983356,22.31439904144501,37.111305471459154,32.51925672983356,32.51925672983356,-2.714970517159671,-2.714970517159671,-2.714970517159671,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.11177402336366403,-0.11177402336366403,-0.11177402336366403,-0.9530407150499997,-0.9530407150499997,-0.9530407150499997,0.0,0.0,0.0,29.804286212673887
2010-01-29,32.54214313406022,22.83357877171245,37.30477994412555,32.54214313406022,32.54214313406022,-2.6983877098171214,-2.6983877098171214,-2.6983877098171214,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07644439610323903,-0.07644439610323903,-0.07644439610323903,-0.9717875349678745,-0.9717875349678745,-0.9717875349678745,0.0,0.0,0.0,29.843755424243096
2010-02-01,32.61080234674018,22.754554387256057,37.124027619925144,32.61080234674018,32.61080234674018,-2.690254280963152,-2.690254280963152,-2.690254280963152,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07981711814704044,-0.07981711814704044,-0.07981711814704044,-0.9602813840701032,-0.9602813840701032,-0.9602813840701032,0.0,0.0,0.0,29.920548065777027
2010-02-02,32.63368875096683,22.945862472456778,37.723225630957394,32.63368875096683,32.63368875096683,-2.6181930453976237,-2.6181930453976237,-2.6181930453976237,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.03480083145308435,-0.03480083145308435,-0.03480083145308435,-0.9332364351985318,-0.9332364351985318,-0.9332364351985318,0.0,0.0,0.0,30.015495705569208
2010-02-03,32.65657515519349,23.21387134969269,37.121386384530666,32.65657515519349,32.65657515519349,-2.6546346948388755,-2.6546346948388755,-2.6546346948388755,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.10970255895385637,-0.10970255895385637,-0.10970255895385637,-0.8947763571390109,-0.8947763571390109,-0.8947763571390109,0.0,0.0,0.0,30.00194046035461
2010-02-04,32.67946155942014,22.411361071477685,36.995056872109735,32.67946155942014,32.67946155942014,-2.6072386188444354,-2.6072386188444354,-2.6072386188444354,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.11177402336353467,-0.11177402336353467,-0.11177402336353467,-0.8453088167348923,-0.8453088167348923,-0.8453088167348923,0.0,0.0,0.0,30.072222940575706
2010-02-05,32.702347963646794,22.886513965121598,37.655579264642775,32.702347963646794,32.702347963646794,-2.512023683631077,-2.512023683631077,-2.512023683631077,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.07644439610330463,-0.07644439610330463,-0.07644439610330463,-0.785423508781765,-0.785423508781765,-0.785423508781765,0.0,0.0,0.0,30.190324280015716
2010-02-08,32.771007176326755,23.062570047119493,37.96874070912683,32.771007176326755,32.771007176326755,-2.2815107950995865,-2.2815107950995865,-2.2815107950995865,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.0798171181466511,-0.0798171181466511,-0.0798171181466511,-0.5515378982069274,-0.5515378982069274,-0.5515378982069274,0.0,0.0,0.0,30.48949638122717
2010-02-09,32.793893580553416,23.33030406373205,37.875311822219714,32.793893580553416,32.793893580553416,-2.143860426392035,-2.143860426392035,-2.143860426392035,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.034800831453026995,-0.034800831453026995,-0.034800831453026995,-0.4589038161930001,-0.4589038161930001,-0.4589038161930001,0.0,0.0,0.0,30.65003315416138
2010-02-10,32.81677998478006,22.79410811478551,37.47139209146574,32.81677998478006,32.81677998478006,-2.120730838803699,-2.120730838803699,-2.120730838803699,-1.650155778746008,-1.650155778746008,-1.650155778746008,-0.10970255895395382,-0.10970255895395382,-0.10970255895395382,-0.36087250110373736,-0.36087250110373736,-0.36087250110373736,0.0,0.0,0.0,30.696049145976364
